packId,packName,category,wordId,english,polish,sentenceEn,sentencePl
t1-p678,Kraje,Rzeczowniki,t1-p678-008,France,Francja,We're flying to France in June.,Lecimy do Francji w czerwcu.
t1-p678,Kraje,Rzeczowniki,t1-p678-009,French,Francuzka,My friend is French.,Moja przyjaciółka jest Francuzką.
t1-p678,Kraje,Rzeczowniki,t1-p678-010,Country,Kraj,Which country are you from?,Z jakiego kraju jesteś?
t1-p678,Kraje,Rzeczowniki,t1-p678-011,Poland,Polska,Poland is in central Europe.,Polska leży w środkowej Europie.
t1-p678,Kraje,Rzeczowniki,t1-p678-012,Pole,Polka,She's a proud Pole.,Ona jest dumną Polką.
t1-p678,Kraje,Rzeczowniki,t1-p678-013,India,Indie,Spices from India are amazing.,Przyprawy z Indii są niesamowite.
t1-p678,Kraje,Rzeczowniki,t1-p678-014,Indian,Hinduska,My colleague is Indian.,Moja koleżanka jest Hinduską.
t1-p678,Kraje,Rzeczowniki,t1-p678-015,German,Niemka,His wife is German.,Jego żona jest Niemką.
t1-p694,Biznes,Rzeczowniki,t1-p694-001,Company,Firma,I started my own company.,Założyłem własną firmę.
t1-p694,Biznes,Rzeczowniki,t1-p694-002,Client,Klient,The client called this morning.,Klient dzwonił dziś rano.
t1-p694,Biznes,Rzeczowniki,t1-p694-003,Plan,Plan,What's the plan for today?,Jaki jest plan na dziś?
t1-p694,Biznes,Rzeczowniki,t1-p694-004,Product,Produkt,This product sells really well.,Ten produkt bardzo dobrze się sprzedaje.
t1-p694,Biznes,Rzeczowniki,t1-p694-005,Bill,Rachunek,Can we get the bill?,Możemy prosić o rachunek?
t1-p694,Biznes,Rzeczowniki,t1-p694-006,Chance,Szansa,Give me one more chance.,Daj mi jeszcze jedną szansę.
t1-p694,Biznes,Rzeczowniki,t1-p694-007,Deal,Umowa,We made a good deal.,Zrobiliśmy dobry interes.
t1-p694,Biznes,Rzeczowniki,t1-p694-008,Result,Rezultat,The results were surprising.,Wyniki były zaskakujące.
t1-p694,Biznes,Rzeczowniki,t1-p694-009,Sale,Wyprzedaż,Everything's on sale today.,Wszystko jest dziś na wyprzedaży.
t1-p694,Biznes,Rzeczowniki,t1-p694-010,Discount,Zniżka,Can I get a discount?,Mogę dostać zniżkę?
t1-p694,Biznes,Rzeczowniki,t1-p694-011,End,Kończyć,How does the story end?,Jak kończy się ta historia?
t1-p694,Biznes,Rzeczowniki,t1-p694-012,Happen,Wydarzać się,What happened here?,Co się tutaj wydarzyło?
t1-p694,Biznes,Rzeczowniki,t1-p694-013,Mean,Znaczyć coś,What do you mean by that?,Co masz na myśli?
t1-p694,Biznes,Rzeczowniki,t1-p694-014,Must,Musieć,You must try this cake.,Musisz spróbować tego ciasta.
t1-p694,Biznes,Rzeczowniki,t1-p694-015,Offer,Oferować,They offered me the job.,Zaoferowali mi tę pracę.
